Brand,Model,Year,EngineSize,Mileage,Transmission,FuelType,Price
Volkswagen, Golf,2019.0,2.0,10,Manual,Diesel,20998
Volkswagen, Tiguan,2019.0,1.5,2000,Manual,Petrol,26000
BMW,3 Series,2014.0,2.0,65423,Automatic,Diesel,11300
Audi,A1,2017.0,1.0,12541,Manual,Petrol,11990
Ford, B-MAX,2017.0,1.6,34961,Semi-Auto,Petrol,9300
Hyundai,I10,2016.0,1.0,39267,Manual,Petrol,6499
Ford, Focus,2018.0,2.0,13008,Manual,Petrol,20370
Mercedes, C Class,2017.0,2.1,41935,Semi-Auto,Diesel,18990
Ford, Focus,2019.0,1.0,9493,Manual,Petrol,16000
Audi,Q7,2019.0,3.0,7750,Automatic,Diesel,55000
Volkswagen, Golf,2017.0,1.6,25400,Manual,Diesel,11990
BMW,2 Series,2018.0,2.0,30000,Semi-Auto,Diesel,17950
Volkswagen, Golf,2016.0,1.6,34570,Manual,Diesel,10980
Volkswagen, Passat,2015.0,2.0,90460,Manual,Diesel,9500
Ford, Focus,2019.0,2.3,1617,Manual,Petrol,29350
Volkswagen, Golf,2019.0,1.6,10285,Manual,Diesel,15250
Volkswagen, Polo,2017.0,1.2,21571,Semi-Auto,Petrol,11495
Mercedes, C Class,2013.0,2.1,91046,Semi-Auto,Diesel,8751
Hyundai,I10,2017.0,1.2,35000,Manual,Petrol,6390
Vauxhall, Mokka X,2017.0,1.4,11486,Semi-Auto,Petrol,12498
Mercedes, C Class,2017.0,2.1,20380,Semi-Auto,Diesel,25494
Mercedes, A Class,2014.0,2.1,43904,Semi-Auto,Diesel,12498
Ford, Focus,2016.0,2.0,33566,Manual,Diesel,15066
Audi,A4,2017.0,2.0,15900,Semi-Auto,Petrol,20450
BMW,3 Series,2017.0,2.0,31528,Automatic,Diesel,17100
Ford, Fiesta,2018.0,1.0,5687,Manual,Petrol,13300
Volkswagen, Golf,2017.0,1.4,16422,Manual,Petrol,15745
Skoda, Fabia,2018.0,1.0,10000,Manual,Petrol,9495
Ford, Focus,2014.0,1.0,46042,Manual,Petrol,8495
BMW,4 Series,2018.0,2.0,9807,Automatic,Diesel,21792
Vauxhall, Mokka X,2017.0,1.6,23941,Manual,Petrol,12000
Toyota, Yaris,2015.0,1.0,21063,Manual,Petrol,7495
Toyota,RAV4,2016.0,2.5,33390,Automatic,Hybrid,21990
Volkswagen, Golf,2019.0,1.5,5092,Manual,Petrol,17800
Volkswagen, Golf,2017.0,1.6,18258,Manual,Diesel,12000
Mercedes, GLA Class,2019.0,2.1,1000,Semi-Auto,Diesel,24999
BMW,X2,2020.0,2.0,101,Semi-Auto,Petrol,30413
BMW,5 Series,2013.0,2.0,88000,Automatic,Diesel,10990
Audi,A4,2019.0,2.0,4598,Manual,Petrol,25990
Volkswagen, Up,2017.0,1.0,23252,Manual,Petrol,6399
Volkswagen, Golf,2018.0,1.0,25936,Semi-Auto,Petrol,14995
Ford, Fiesta,2013.0,1.2,45787,Manual,Petrol,5799
Audi,A5,2019.0,2.0,8130,Semi-Auto,Diesel,25950
Mercedes, GLE Class,2019.0,3.0,1000,Semi-Auto,Diesel,52779
Toyota, Aygo,2018.0,1.0,19775,Manual,Petrol,7995
Ford, Grand Tourneo Connect,2019.0,1.5,6069,Manual,Diesel,16500
Vauxhall, Mokka,2016.0,1.6,33000,Manual,Diesel,9995
Mercedes, C Class,2018.0,2.1,16414,Automatic,Diesel,18700
Mercedes, E Class,2014.0,2.1,33404,Semi-Auto,Diesel,13998
Mercedes, E Class,2013.0,2.1,48976,Semi-Auto,Diesel,13991
Volkswagen, T-Cross,2019.0,1.0,4000,Manual,Petrol,16993
Vauxhall, Astra,2018.0,1.6,26300,Manual,Petrol,12295
Volkswagen, Golf,2019.0,2.0,2200,Manual,Diesel,19990
Volkswagen, T-Roc,2018.0,1.5,23374,Manual,Petrol,17999
Mercedes, C Class,2018.0,2.1,3900,Semi-Auto,Diesel,22498
Volkswagen, Polo,2014.0,1.0,33733,Manual,Petrol,6892
Toyota, Yaris,2017.0,1.5,31044,Manual,Petrol,9495
Volkswagen, Golf,2014.0,2.0,60000,Manual,Diesel,10990
Ford, Kuga,2015.0,2.0,43211,Semi-Auto,Diesel,11295
Vauxhall, Meriva,2007.0,1.4,86680,Manual,Petrol,1995
Ford, Fiesta,2016.0,1.0,16647,Manual,Petrol,9998
Mercedes, C Class,2020.0,2.0,2780,Semi-Auto,Diesel,30990
BMW,1 Series,2017.0,1.5,43260,Semi-Auto,Petrol,14066
Mercedes, C Class,2015.0,2.1,46221,Automatic,Diesel,15995
Ford, Focus,2018.0,1.0,8558,Manual,Petrol,12750
Volkswagen, Polo,2019.0,1.0,11531,Manual,Petrol,13350
Ford, Galaxy,2017.0,2.0,39824,Automatic,Diesel,17334
Audi,A6,2019.0,3.0,9400,Automatic,Diesel,33997
Mercedes, C Class,2017.0,2.1,20981,Semi-Auto,Diesel,21498
Vauxhall, Grandland X,2018.0,1.2,7533,Manual,Petrol,13778
Ford, Edge,2017.0,2.0,62124,Manual,Diesel,15700
Mercedes, C Class,2019.0,2.0,20001,Semi-Auto,Diesel,28099
Vauxhall, Corsa,2015.0,1.4,31445,Manual,Petrol,6830
Vauxhall, Astra,2018.0,1.6,32317,Manual,Petrol,10850
BMW,1 Series,2019.0,2.0,2036,Semi-Auto,Diesel,24490
Hyundai, Tucson,2017.0,1.7,7317,Semi-Auto,Diesel,15395
Mercedes, C Class,2019.0,1.5,7521,Semi-Auto,Petrol,25699
Skoda, Fabia,2017.0,1.0,22378,Manual,Petrol,6495
Mercedes, SLK,2015.0,2.1,13000,Automatic,Diesel,17900
BMW,6 Series,2016.0,3.0,30252,Semi-Auto,Diesel,22495
Volkswagen, Tiguan,2019.0,2.0,10632,Semi-Auto,Petrol,27299
Ford, Fiesta,2018.0,1.0,21328,Manual,Petrol,10495
Volkswagen, Arteon,2019.0,2.0,6777,Semi-Auto,Petrol,25897
Volkswagen, T-Roc,2020.0,1.5,295,Manual,Petrol,25680
Mercedes, CL Class,2015.0,2.1,57000,Automatic,Diesel,13490
Audi,A6,2018.0,2.0,26265,Automatic,Diesel,21950
Audi,Q5,2015.0,2.0,35112,Semi-Auto,Diesel,19751
Audi,A5,2019.0,2.0,14,Automatic,Diesel,25016
Audi,A3,2017.0,2.0,46295,Manual,Petrol,22900
Audi,A3,2016.0,1.6,27427,Manual,Diesel,11500
Ford, Galaxy,2019.0,2.0,16109,Automatic,Diesel,24799
Vauxhall, Corsa,2018.0,1.4,15278,Manual,Petrol,9481
Volkswagen, Golf,2016.0,2.0,22626,Semi-Auto,Petrol,19745
Volkswagen, Arteon,2019.0,2.0,4910,Automatic,Diesel,24599
Skoda, Karoq,2019.0,1.5,10879,Manual,Petrol,21000
Volkswagen, Passat,2019.0,1.5,12653,Semi-Auto,Petrol,19490
Audi, TT,2019.0,2.5,50,Semi-Auto,Petrol,47949
Mercedes, E Class,2018.0,2.0,9000,Semi-Auto,Diesel,31998
Skoda, Octavia,2018.0,1.0,4900,Manual,Petrol,12500
Audi,Q5,2016.0,2.0,23314,Manual,Petrol,19000
Toyota, Aygo,2017.0,1.0,23786,Manual,Petrol,7490
Volkswagen, Golf,2018.0,2.0,20699,Manual,Petrol,20000
Audi,Q7,2018.0,4.0,11326,Semi-Auto,Diesel,56990
BMW,3 Series,2017.0,2.0,27012,Semi-Auto,Diesel,18741
BMW,3 Series,2014.0,2.0,54842,Automatic,Diesel,13499
Audi,A5,2015.0,2.0,43417,Semi-Auto,Diesel,18990
BMW,5 Series,2016.0,2.0,60337,Automatic,Diesel,12980
Hyundai,I10,2018.0,1.0,9458,Manual,Petrol,7500
Skoda, Yeti Outdoor,2017.0,1.2,32419,Semi-Auto,Petrol,12490
Hyundai, Tucson,2018.0,1.6,8462,Manual,Petrol,21999
Mercedes, GLE Class,2020.0,2.0,3000,Automatic,Diesel,48995
Audi,Q7,2017.0,4.0,26979,Automatic,Diesel,49900
Ford, Fiesta,2018.0,1.5,12854,Manual,Petrol,17500
BMW,2 Series,2019.0,2.0,2869,Automatic,Diesel,22980
Mercedes, GLE Class,2016.0,3.0,22981,Semi-Auto,Diesel,36070
Volkswagen, T-Cross,2019.0,1.0,691,Manual,Petrol,17999
Mercedes, GLC Class,2018.0,2.1,19360,Automatic,Diesel,24970
Vauxhall, Corsa,2015.0,1.4,45126,Manual,Petrol,7495
Vauxhall, Zafira Tourer,2016.0,2.0,28500,Automatic,Diesel,9290
Vauxhall, Mokka,2016.0,1.6,19003,Manual,Diesel,8995
Volkswagen, Golf,2015.0,2.0,25000,Manual,Petrol,17995
Mercedes, GLA Class,2020.0,1.6,3500,Automatic,Petrol,24995
Ford, Fiesta,2015.0,1.0,26605,Manual,Petrol,8100
Hyundai, Kona,2019.0,1.0,9401,Manual,Petrol,14495
Mercedes, S Class,2019.0,3.0,2384,Semi-Auto,Diesel,54399
Audi,A3,2019.0,1.0,5704,Manual,Petrol,16000
Volkswagen, Golf,2016.0,2.0,24500,Manual,Petrol,18495
Hyundai, Ioniq,2019.0,1.6,1750,Semi-Auto,Hybrid,20500
Ford, Fiesta,2017.0,1.2,16782,Manual,Petrol,7820
Mercedes, GLC Class,2017.0,2.1,22822,Semi-Auto,Diesel,28880
Toyota, C-HR,2018.0,1.2,7780,Manual,Petrol,16100
Hyundai,I30,2018.0,1.6,15673,Manual,Diesel,11695
Toyota, Aygo,2018.0,1.0,8460,Automatic,Other,9195
Audi,RS4,2018.0,2.9,12000,Semi-Auto,Petrol,52495
BMW,3 Series,2015.0,2.0,21000,Semi-Auto,Petrol,16350
BMW,2 Series,2015.0,2.0,100230,Manual,Diesel,7395
Toyota, Aygo,2017.0,1.0,8800,Manual,Petrol,7999
Ford, Focus,2019.0,1.5,"13,789",Manual,Diesel," 15,940"
Vauxhall, Zafira,2017.0,1.4,11993,Manual,Petrol,10998
Ford, Grand C-MAX,2016.0,2.0,19525,Automatic,Diesel,13499
Ford, S-MAX,2017.0,2.0,35201,Manual,Diesel,16407
Ford, Focus,2019.0,1.0,14190,Automatic,Petrol,15950
Audi,A4,2019.0,2.0,750,Automatic,Diesel,25990
Audi,A3,2008.0,1.8,82000,Manual,Petrol,3490
Volkswagen, Polo,2015.0,1.2,40453,Manual,Petrol,8495
Hyundai,I10,2014.0,1.2,45495,Manual,Petrol,5499
Vauxhall, Mokka X,2019.0,1.4,9472,Manual,Petrol,14499
Vauxhall, Corsa,2015.0,1.4,37500,Manual,Petrol,6290
Ford, Fiesta,2017.0,1.2,33622,Manual,Petrol,7950
Volkswagen, Polo,2016.0,1.2,57876,Manual,Petrol,8495
Hyundai, Tucson,2019.0,1.6,17642,Manual,Petrol,14495
BMW,4 Series,2019.0,3.0,3428,Automatic,Diesel,34680
Volkswagen, Up,2016.0,1.0,29388,Manual,Petrol,6489
Ford, Focus,2018.0,1.0,14952,Automatic,Petrol,12539
Audi, TT,2019.0,2.0,1730,Semi-Auto,Petrol,29495
Vauxhall, Corsa,2019.0,1.4,1254,Manual,Petrol,10990
Mercedes, A Class,2015.0,2.1,58437,Manual,Diesel,10500
Mercedes, A Class,2019.0,2.0,1000,Semi-Auto,Petrol,25469
Ford, Fiesta,2015.0,1.5,46243,Manual,Diesel,7511
Skoda, Octavia,2016.0,1.6,82980,Manual,Diesel,7795
Audi,Q5,2013.0,3.0,65458,Semi-Auto,Diesel,15998
Skoda, Octavia,2019.0,1.0,14441,Automatic,Petrol,14490
Audi,A4,2016.0,2.0,26862,Manual,Petrol,17400
Vauxhall, Mokka X,2017.0,1.4,14433,Semi-Auto,Petrol,12999
Vauxhall, Corsa,2017.0,1.4,5223,Manual,Petrol,8500
Vauxhall, Astra,2018.0,1.6,31598,Manual,Petrol,11995
Audi,A3,2019.0,2.0,3272,Manual,Diesel,21990
Ford, EcoSport,2018.0,1.0,2500,Semi-Auto,Petrol,14770
Volkswagen, Up,2017.0,1.0,47071,Manual,Petrol,6376
Ford, EcoSport,2018.0,1.0,10426,Manual,Petrol,14490
Vauxhall, Zafira Tourer,2014.0,2.0,44930,Manual,Diesel,7995
Toyota, Aygo,2019.0,1.0,10,Manual,Petrol,8998
Mercedes, GLA Class,2017.0,2.1,23814,Semi-Auto,Diesel,20949
Volkswagen, Polo,2016.0,1.0,13928,Manual,Petrol,8898
Ford, Kuga,2015.0,2.0,47528,Manual,Diesel,10999
Skoda, Fabia,2018.0,1.0,12695,Manual,Petrol,8990
Vauxhall, Zafira,2016.0,1.4,6329,Automatic,Petrol,13295
Volkswagen, Amarok,2019.0,3.0,3997,Automatic,Diesel,31350
Audi,A1,2019.0,2.0,6500,Semi-Auto,Petrol,21995
BMW,1 Series,2016.0,1.5,47905,Manual,Diesel,9977
Audi,A3,2017.0,1.0,1928,Automatic,Petrol,17290
Vauxhall, Mokka,2015.0,1.4,44516,Manual,Petrol,8290
Mercedes, A Class,2016.0,2.1,39938,Automatic,Diesel,16480
BMW,1 Series,2019.0,1.5,6553,Manual,Petrol,20980
Audi,Q5,2019.0,2.0,6000,Automatic,Diesel,31490
Hyundai,I20,2019.0,1.2,9748,Manual,Petrol,10200
Volkswagen, Golf,2019.0,1.6,6321,Manual,Diesel,15495
Skoda, Fabia,2017.0,1.0,15817,Manual,Petrol,8900
Mercedes, S Class,2017.0,3.0,40952,Automatic,Diesel,29890
Mercedes, E Class,2018.0,3.0,1500,Semi-Auto,Diesel,33688
Mercedes, C Class,2019.0,2.0,6877,Semi-Auto,Petrol,32500
Hyundai,I10,2018.0,1.0,7372,Manual,Petrol,8495
Hyundai,I10,2014.0,1.2,12287,Manual,Petrol,6275
Vauxhall, Meriva,2016.0,1.4,11024,Manual,Petrol,6998
Vauxhall, Vivaro,2015.0,1.6,72717,Manual,Diesel,10207
BMW,3 Series,2016.0,2.0,27985,Semi-Auto,Hybrid,17298
BMW,3 Series,2018.0,3.0,21110,Semi-Auto,Diesel,24490
Toyota, Yaris,2017.0,1.5,22269,Automatic,Hybrid,12495
Ford, Fiesta,2018.0,1.0,16104,Manual,Petrol,11000
Ford, Fiesta,2018.0,1.0,34742,Manual,Petrol,11529
Toyota, Yaris,2019.0,1.5,8355,Manual,Petrol,11998
Volkswagen, Golf,2020.0,1.5,2368,Semi-Auto,Hybrid,24490
Skoda, Yeti Outdoor,2016.0,1.2,30000,Semi-Auto,Petrol,12995
Mercedes, A Class,2019.0,2.0,4399,Automatic,Petrol,36987
BMW,4 Series,2017.0,2.0,26162,Automatic,Diesel,19999
Ford, Focus,2018.0,1.5,18000,Manual,Diesel,15599
Volkswagen, Golf,2015.0,2.0,81944,Automatic,Diesel,11490
BMW,1 Series,2019.0,2.0,7753,Manual,Diesel,19495
Skoda, Octavia,2019.0,2.0,7054,Semi-Auto,Petrol,19995
Vauxhall, Corsa,2016.0,1.4,32346,Manual,Petrol,7020
Volkswagen, Golf,2019.0,2.0,4019,Semi-Auto,Petrol,26202
Mercedes, A Class,2013.0,1.6,57551,Automatic,Petrol,10299
Volkswagen, Polo,2015.0,1.4,44657,Semi-Auto,Petrol,10995
Audi,A3,2015.0,2.0,66269,Semi-Auto,Diesel,13975
Ford, Focus,2018.0,1.5,17330,Manual,Petrol,11810
Skoda, Karoq,2019.0,2.0,3958,Manual,Diesel,20995
Toyota, Corolla,2020.0,1.8,636,Automatic,Hybrid,22995
Ford, Fiesta,2014.0,1.0,60888,Manual,Petrol,6270
Hyundai, Tucson,2017.0,1.7,25117,Manual,Diesel,13995
Skoda, Octavia,2020.0,1.5,40,Semi-Auto,Petrol,20000
Skoda, Karoq,2019.0,2.0,3800,Automatic,Diesel,27500
Mercedes, A Class,2019.0,1.5,12198,Semi-Auto,Diesel,19284
Mercedes, C Class,2019.0,2.0,7866,Automatic,Diesel,28332
Ford, Fiesta,2014.0,1.6,45379,Manual,Petrol,8649
Toyota, Yaris,2018.0,1.5,31922,Manual,Petrol,10000
Vauxhall, Meriva,2017.0,1.4,9820,Manual,Petrol,8698
Hyundai, Tucson,2019.0,1.6,4011,Semi-Auto,Diesel,20490
Skoda, Superb,2016.0,1.6,46574,Manual,Diesel,12950
Vauxhall, Grandland X,2019.0,1.2,422,Automatic,Petrol,16994
BMW,2 Series,2020.0,2.0,1000,Semi-Auto,Petrol,29995
Ford, Kuga,2018.0,1.5,7060,Manual,Diesel,16995
Volkswagen, Up,2015.0,1.0,39856,Manual,Petrol,5300
Ford, Fiesta,2019.0,1.5,1220,Manual,Petrol,17490
Audi,A1,2017.0,1.6,40652,Manual,Diesel,10450
Audi,A6,2016.0,2.0,32390,Manual,Diesel,17950
Mercedes, GLA Class,2018.0,2.1,18166,Semi-Auto,Diesel,20990
Toyota, Yaris,2019.0,1.5,3950,Manual,Petrol,12487
Audi,A3,2016.0,1.6,35606,Manual,Diesel,13499
Hyundai,I10,2016.0,1.0,46000,Manual,Petrol,5500
Volkswagen, Polo,2019.0,1.0,6530,Manual,Petrol,13400
Ford, Focus,2018.0,1.0,2571,Manual,Petrol,12700
Ford, Fiesta,2018.0,1.0,5723,Manual,Petrol,10750
Ford, Fiesta,2015.0,1.5,42324,Manual,Diesel,7299
BMW,2 Series,2019.0,2.0,123,Manual,Diesel,22770
Volkswagen, Passat,2019.0,1.5,6117,Manual,Petrol,21388
Volkswagen, Passat,2019.0,2.0,14996,Automatic,Petrol,14780
Vauxhall, Viva,2016.0,1.0,11192,Manual,Petrol,6000
Toyota, Auris,2014.0,1.8,46599,Automatic,Hybrid,9999
Volkswagen, Golf,2015.0,2.0,47599,Manual,Diesel,10491
Skoda, Fabia,2017.0,1.2,24100,Semi-Auto,Petrol,9620
Vauxhall, Corsa,2018.0,1.4,7500,Manual,Petrol,8499
Mercedes, B Class,2019.0,1.3,11864,Automatic,Petrol,22076
BMW,4 Series,2016.0,2.0,45856,Automatic,Diesel,15500
Skoda, Karoq,2018.0,1.0,41271,Manual,Petrol,16525
Vauxhall, Grandland X,2018.0,1.2,17348,Manual,Petrol,17250
BMW,1 Series,2019.0,1.5,965,Semi-Auto,Petrol,20732
Ford, Fiesta,2017.0,1.2,12606,Manual,Petrol,8499
Skoda, Kodiaq,2019.0,2.0,7622,Automatic,Petrol,26850
BMW,3 Series,2020.0,2.0,1595,Semi-Auto,Diesel,34000
Mercedes, E Class,2015.0,2.1,38411,Automatic,Diesel,16500
Volkswagen, Up,2019.0,1.0,1400,Manual,Petrol,9490
Ford, Focus,2018.0,2.0,26904,Manual,Diesel,18498
Mercedes, GLE Class,2017.0,3.0,17763,Semi-Auto,Diesel,40980
Mercedes, C Class,2019.0,2.0,15536,Semi-Auto,Diesel,20799
Mercedes, GLA Class,2017.0,2.1,23217,Semi-Auto,Diesel,20282
BMW,3 Series,2015.0,2.0,49018,Automatic,Diesel,12999
Hyundai,I10,2018.0,1.0,13546,Manual,Petrol,8000
Vauxhall, Zafira,2017.0,1.4,17679,Manual,Petrol,10930
Ford, C-MAX,2015.0,1.0,26087,Manual,Petrol,11000
Volkswagen, Polo,2016.0,1.4,7717,Manual,Diesel,9700
Toyota, C-HR,2018.0,1.8,16128,Automatic,Hybrid,22390
Vauxhall, Viva,2016.0,1.0,7416,Manual,Petrol,6960
Mercedes, B Class,2017.0,1.5,14882,Manual,Diesel,12730
Audi,Q3,2016.0,2.0,22279,Manual,Diesel,15000
Volkswagen, Touareg,2019.0,3.0,4000,Automatic,Diesel,42950
Ford, Kuga,2017.0,2.0,14224,Manual,Diesel,17299
Mercedes, GLA Class,2015.0,2.1,40346,Semi-Auto,Diesel,18449
Mercedes, C Class,2017.0,2.1,32000,Semi-Auto,Diesel,19545
Vauxhall, Viva,2017.0,1.0,10876,Manual,Petrol,6330
Vauxhall, Grandland X,2019.0,1.2,4007,Manual,Petrol,18447
Ford, Fiesta,2017.0,1.0,11200,Manual,Petrol,9995
BMW,1 Series,2019.0,2.0,5444,Automatic,Diesel,26989
Volkswagen, Polo,2020.0,1.0,10,Semi-Auto,Petrol,18295
Vauxhall, Mokka X,2019.0,1.4,17624,Semi-Auto,Petrol,14000
Skoda, Yeti,2016.0,1.2,16784,Semi-Auto,Petrol,13000
Volkswagen, Up,2015.0,1.0,16564,Manual,Petrol,6990
Hyundai, Tucson,2019.0,1.6,90,Manual,Petrol,18995
Ford, Fiesta,2017.0,1.0,15540,Manual,Petrol,9590
Ford, Kuga,2017.0,2.0,28808,Manual,Diesel,13490
Toyota, Yaris,2014.0,1.3,58499,Manual,Petrol,6995
Ford, Focus,2018.0,1.5,35221,Manual,Diesel,12699
Volkswagen, Touran,2020.0,2.0,861,Semi-Auto,Diesel,28883
Vauxhall, Corsa,2016.0,1.4,16260,Automatic,Petrol,11500
Audi,A3,2015.0,2.0,42248,Automatic,Petrol,19300
Vauxhall, Insignia,2013.0,1.8,79460,Manual,Petrol,5391
Mercedes, C Class,2017.0,2.1,22888,Semi-Auto,Diesel,22498
Audi,Q5,2020.0,2.0,500,Semi-Auto,Hybrid,43900
Audi,Q7,2018.0,3.0,12603,Semi-Auto,Diesel,53870
Toyota, Yaris,2016.0,1.5,44571,Automatic,Hybrid,10700
Volkswagen, Golf,2014.0,1.4,17200,Semi-Auto,Petrol,11250
Volkswagen, Golf,2019.0,2.0,1272,Manual,Diesel,18990
Volkswagen, Golf,2016.0,1.4,64145,Semi-Auto,Petrol,10912
Skoda, Karoq,2018.0,1.5,20671,Manual,Petrol,16799
Ford, Focus,2018.0,1.0,7732,Manual,Petrol,12499
Volkswagen, Golf,2017.0,2.0,31734,Semi-Auto,Diesel,18000
Toyota, C-HR,2018.0,1.2,11459,Manual,Petrol,15110
Ford, C-MAX,2018.0,1.0,7320,Manual,Petrol,12998
Ford, EcoSport,2019.0,1.0,861,Automatic,Petrol,17299
BMW,4 Series,2020.0,2.0,101,Semi-Auto,Diesel,36902
Ford, Fiesta,2019.0,1.0,1002,Semi-Auto,Petrol,16230
Mercedes, C Class,2019.0,1.5,2512,Semi-Auto,Petrol,35099
BMW,4 Series,2019.0,2.0,2043,Semi-Auto,Diesel,24622
BMW,1 Series,2019.0,1.5,9943,Manual,Diesel,15750
Ford, Kuga,2017.0,1.5,36710,Manual,Diesel,12699
BMW,3 Series,2020.0,2.0,3450,Semi-Auto,Petrol,31990
Ford, Focus,2017.0,1.0,21693,Automatic,Petrol,10799
Vauxhall, Mokka,2016.0,1.6,39915,Manual,Petrol,7990
Toyota, Yaris,2013.0,1.3,51358,Manual,Petrol,5698
Ford, B-MAX,2016.0,1.5,17303,Manual,Diesel,8350
Mercedes, A Class,2019.0,1.5,17843,Automatic,Diesel,17702
Vauxhall, Corsa,2017.0,1.2,18150,Manual,Diesel,7999
Mercedes, SLK,2001.0,3.2,56785,Manual,Petrol,4990
Ford, Kuga,2019.0,1.5,12245,Manual,Petrol,19100
Skoda, Octavia,2005.0,2.0,119017,Manual,Diesel,1495
Skoda, Karoq,2018.0,1.0,5165,Manual,Petrol,15995
Audi,A3,2019.0,1.5,11698,Automatic,Petrol,25000
Mercedes, A Class,2016.0,2.1,13413,Automatic,Diesel,19480
Ford, Fiesta,2008.0,1.2,78500,Manual,Petrol,2695
Vauxhall, Mokka X,2019.0,1.4,7574,Manual,Petrol,12498
Audi,A4,2015.0,2.0,69134,Manual,Diesel,9547
Audi,Q2,2018.0,1.0,21110,Manual,Petrol,17990
Vauxhall, Corsa,2018.0,1.4,7888,Automatic,Petrol,10570
Audi,Q2,2018.0,1.4,10900,Manual,Petrol,19995
Volkswagen, Golf,2019.0,1.5,8784,Manual,Petrol,17298
Ford, Mondeo,2016.0,2.0,77663,Manual,Diesel,9999
Ford, Fiesta,2017.0,1.0,31467,Manual,Petrol,9495
Vauxhall, Corsa,2013.0,1.2,30726,Manual,Petrol,5800
Audi,A3,2015.0,1.4,23698,Semi-Auto,Petrol,14995
BMW,X4,2019.0,2.0,3502,Automatic,Diesel,38380
Ford, Focus,2016.0,2.0,24123,Manual,Diesel,13798
Vauxhall, Grandland X,2019.0,1.5,3613,Manual,Diesel,16799
Ford, C-MAX,2017.0,1.0,10323,Manual,Petrol,12499
Toyota, Yaris,2018.0,1.5,14408,Automatic,Hybrid,14995
Vauxhall, Mokka,2015.0,1.6,47815,Manual,Petrol,7495
Skoda, Octavia,2017.0,1.6,46498,Manual,Diesel,10175
Volkswagen, Caravelle,2020.0,2.0,1001,Automatic,Diesel,47000
Mercedes, E Class,2019.0,2.0,5853,Automatic,Diesel,31995
Mercedes, A Class,2014.0,1.8,71000,Manual,Diesel,9688
BMW,X1,2016.0,2.0,26117,Manual,Diesel,17200
Mercedes, C Class,2016.0,2.1,43003,Automatic,Hybrid,17999
Volkswagen, Polo,2019.0,1.0,542,Manual,Petrol,15495
Ford, Fiesta,2014.0,1.0,35299,Manual,Petrol,6795
Mercedes, E Class,2010.0,3.0,64723,Automatic,Diesel,8850
Toyota, Avensis,2017.0,1.8,29271,Manual,Petrol,13486
Audi,A5,2020.0,2.0,1500,Semi-Auto,Diesel,28888
Ford, Fiesta,2017.0,1.0,13197,Manual,Petrol,10899
Hyundai, Tucson,2017.0,1.7,10456,Semi-Auto,Diesel,15750
Audi,A4,2017.0,3.0,32585,Semi-Auto,Petrol,25950
Ford, Focus,2017.0,2.0,21232,Manual,Petrol,17295
Mercedes, C Class,2014.0,2.1,33593,Semi-Auto,Diesel,16999
Vauxhall, Corsa,2019.0,1.4,1963,Manual,Petrol,9000
Vauxhall, Adam,2017.0,1.2,23080,Manual,Petrol,7661
Toyota, Yaris,2013.0,1.3,42741,Manual,Petrol,5998
Ford, Focus,2016.0,1.0,42740,Manual,Petrol,9313
Skoda, Kamiq,2019.0,1.0,1125,Manual,Petrol,19820
Ford, Fiesta,2015.0,1.2,13967,Manual,Petrol,7480
BMW,X5,2019.0,3.0,6500,Semi-Auto,Diesel,52000
Mercedes, A Class,2017.0,1.6,22751,Manual,Petrol,14500
Mercedes, C Class,2019.0,4.0,883,Automatic,Petrol,67159
Vauxhall, Astra,2019.0,1.4,12824,Manual,Petrol,12931
Vauxhall, Mokka X,2019.0,1.4,8802,Manual,Petrol,12580
Vauxhall, Astra,2017.0,1.4,13684,Manual,Petrol,10231
Ford, Focus,2016.0,1.5,32000,Manual,Diesel,7990
Mercedes, GLE Class,2017.0,2.1,29292,Automatic,Diesel,27998
Volkswagen, Arteon,2020.0,2.0,256,Automatic,Petrol,39989
Audi,Q2,2020.0,1.0,2999,Manual,Petrol,23000
Vauxhall, Corsa,2015.0,1.2,51000,Manual,Petrol,4999
Vauxhall, Astra,2019.0,1.4,13069,Semi-Auto,Petrol,11395
Mercedes, GLC Class,2016.0,2.1,30639,Semi-Auto,Diesel,24998
Mercedes, C Class,2019.0,3.0,358,Semi-Auto,Petrol,49499
Mercedes, C Class,2019.0,2.0,12944,Semi-Auto,Diesel,24700
Mercedes, S Class,2019.0,3.0,1933,Automatic,Diesel,55995
Volkswagen, Polo,2019.0,1.0,7391,Manual,Petrol,12990
Vauxhall, Mokka X,2019.0,1.4,7717,Manual,Petrol,14069
Mercedes, E Class,2017.0,2.0,9012,Semi-Auto,Diesel,23599
Ford, Fiesta,2016.0,1.0,28826,Manual,Petrol,9700
Volkswagen, Golf,2016.0,1.6,20665,Manual,Diesel,11995
BMW,X2,2020.0,2.0,1766,Semi-Auto,Diesel,33400
Skoda, Kamiq,2019.0,1.0,950,Semi-Auto,Petrol,21995
Vauxhall, Mokka,2015.0,1.6,47000,Manual,Diesel,7950
Audi, TT,2012.0,2.0,45000,Manual,Diesel,10950
Volkswagen, Polo,2017.0,1.2,8693,Semi-Auto,Petrol,12495
Ford, B-MAX,2017.0,1.6,7045,Semi-Auto,Petrol,10500
Volkswagen, Touareg,2019.0,3.0,6160,Semi-Auto,Diesel,45900
Toyota, Auris,2017.0,1.8,7350,Automatic,Hybrid,16570
